171,88,3
161,88,2
138,88,3
139,88,3
17,88,3
166,88,3
76,88,4
112,88,3
8,88,4
158,88,3
94,88,3
154,88,3
153,88,3
36,88,3
1,88,4
45,88,3
30,88,3
140,88,4
107,88,4
162,88,4
1,89,1
146,89,2
130,89,1
56,89,4
108,89,3
28,89,4
110,89,1
81,89,4
127,89,2
141,89,4
17,89,4
116,89,2
132,89,1
16,89,3
53,89,4
168,89,1
140,89,4
167,89,3
121,89,3
26,89,3
54,89,4
77,89,3
159,89,3
94,89,3
140,90,5
105,90,4
16,90,1
171,90,5
94,90,5
112,90,3
56,90,3
7,90,1
28,90,1
168,90,3
33,90,3
167,90,2
77,90,3
127,90,5
132,90,5
53,90,3
26,90,5
166,90,5
152,90,4
116,90,5
104,91,3
42,91,4
105,91,2
77,91,2
112,91,4
94,91,4
91,91,3
17,91,3
140,91,5
158,91,3
116,91,4
26,91,5
167,91,3
21,91,3
150,91,2
54,91,5
152,91,4
138,91,5
121,91,3
16,91,3
159,91,3
21,92,5
28,92,4
6,92,5
26,92,5
16,92,4
12,92,4
158,92,5
53,92,4
159,92,4
150,92,5
153,92,3
138,92,4
130,92,4
79,92,4
17,92,4
36,92,5
81,92,4
66,93,2
100,93,2
53,93,1
150,93,2
159,93,2
138,93,5
81,93,3
29,93,2
112,93,2
25,93,3
26,93,4
7,93,2
140,93,4
36,93,2
20,93,2
121,93,2
94,93,3
144,6,3
159,6,2
77,6,5
4,6,1
168,6,1
94,6,3
138,6,5
44,6,2
16,6,1
26,6,2
116,6,3
7,6,2
36,6,4
81,6,4
8,6,2
17,6,3
150,6,2
141,6,3
167,6,4
170,6,3
53,6,4
37,6,3
32,6,4
12,6,4
81,94,1
150,94,2
94,94,3
28,94,3
104,94,4
53,94,5
105,94,4
166,94,3
17,94,3
140,94,4
7,94,2
8,94,4
12,94,2
127,94,3
22,94,3
26,94,4
112,94,2
138,94,5
137,95,4
12,95,5
140,95,3
10,95,2
4,95,5
94,95,3
132,95,4
120,95,4
81,95,5
56,95,3
28,95,3
26,95,4
167,95,3
159,95,5
105,95,5
36,95,4
44,95,3
138,95,5
121,95,5
36,96,3
140,96,4
76,96,3
25,96,4
138,96,5
1,96,4
40,96,4
94,96,4
171,96,5
105,96,3
44,96,3
169,96,3
168,96,4
161,96,3
127,96,4
63,96,3
144,96,3
166,96,4
56,96,3
115,96,3
28,96,3
158,96,4
132,96,4
29,96,4
26,96,5
125,96,4
7,7,3
81,7,3
26,7,4
138,7,4
21,7,3
83,7,2
94,7,4
69,7,4
169,7,4
150,7,4
40,7,5
36,7,4
167,7,3
17,7,3
109,7,4
170,7,4
144,7,4
110,7,4
28,7,3
45,7,2
140,7,4
53,7,3
145,7,4
60,97,3
36,97,2
81,97,4
132,97,3
150,97,1
138,97,5
44,97,3
145,97,3
28,97,4
4,97,2
168,97,1
121,97,4
140,97,5
53,97,1
76,97,3
16,97,4
69,97,3
7,97,1
26,97,4
29,98,3
21,98,3
108,98,2
110,98,5
150,98,4
145,98,4
76,98,4
81,98,4
16,98,3
7,98,2
152,98,5
30,98,5
121,98,2
158,98,5
112,98,4
170,98,4
8,98,5
69,98,4
144,98,4
132,98,4
145,99,4
129,99,3
167,99,3
81,99,4
26,99,5
66,99,2
2,99,3
30,99,4
132,99,4
105,99,3
21,99,3
171,99,4
94,99,3
28,99,3
150,99,4
127,99,3
1,99,4
159,99,3
158,99,3
57,99,2
53,99,3
137,99,4
17,99,5
4,99,5
112,99,3
37,8,3
43,8,4
81,8,3
127,8,2
166,8,2
36,8,3
105,8,4
21,8,3
104,8,3
26,8,4
167,8,2
16,8,3
6,8,3
28,8,3
12,8,4
44,8,1
76,8,1
17,8,4
4,8,2
145,8,4
150,8,4
134,9,3
60,9,3
94,9,3
56,9,3
12,9,2
55,9,3
76,9,3
138,9,4
78,9,3
8,9,3
140,9,4
81,9,2
37,9,3
109,9,3
28,9,2
168,9,3
52,9,2
151,9,3
127,9,3
116,9,3
159,9,3
121,9,2
21,9,3
97,9,2
116,10,3
37,10,3
76,10,2
171,10,3
36,10,4
138,10,5
140,10,2
159,10,5
16,10,2
21,10,1
77,10,3
150,10,3
127,10,4
44,10,4
105,10,3
17,10,4
169,10,2
28,10,4
130,10,2
4,10,3
152,10,4
6,10,4
121,10,4
116,11,3
108,11,5
32,11,4
26,11,5
17,11,5
56,11,4
162,11,5
44,11,4
124,11,4
159,11,5
105,11,5
16,11,4
112,11,5
121,11,3
91,11,3
81,11,3
146,11,3
21,11,4
97,11,4
115,11,4
12,11,4
150,11,4
167,11,5
127,11,5
94,11,3
53,11,4
82,11,5
120,11,3
69,12,2
158,12,4
144,12,2
132,12,4
81,12,3
106,12,2
166,12,4
171,12,3
1,12,5
127,12,2
4,12,4
30,12,3
135,12,2
94,12,2
140,12,4
26,12,5
169,12,3
150,12,2
104,12,1
105,12,2
50,12,2
76,12,2
168,12,3
159,12,1
166,13,4
135,13,2
17,13,4
138,13,4
146,13,1
167,13,1
80,13,4
28,13,3
76,13,3
150,13,2
144,13,2
170,13,3
16,13,1
29,13,3
168,13,1
11,13,1
140,13,5
69,13,4
60,13,2
7,13,2
105,13,3
7,14,3
159,14,2
130,14,4
33,14,3
105,14,3
167,14,3
14,14,1
56,14,2
112,14,3
132,14,3
17,14,3
140,14,2
25,14,3
53,14,2
8,14,3
29,14,4
163,14,2
171,14,2
150,14,3
138,14,5
21,14,2
68,15,2
118,15,1
140,15,3
28,15,4
145,15,2
104,15,2
16,15,2
150,15,3
26,15,4
81,15,4
21,15,2
109,15,1
110,15,2
167,15,1
135,15,2
171,15,2
61,15,1
105,15,3
12,15,2
169,15,2
158,15,2
17,15,2
33,15,3
144,15,2
8,15,2
138,15,5
105,16,5
121,16,3
26,16,1
77,16,2
138,16,1
94,16,3
91,16,2
82,16,1
60,16,5
17,16,2
56,16,5
21,16,5
28,16,4
127,16,2
116,16,4
125,16,1
146,16,1
44,16,5
140,16,5
81,16,4
16,16,5
36,16,3
137,16,1
52,17,4
17,17,4
16,17,3
4,17,3
26,17,5
44,17,3
168,17,2
166,17,4
29,17,5
165,17,4
158,17,4
105,17,4
140,17,2
56,17,2
145,17,4
167,17,3
94,17,4
12,17,4
81,17,3
120,17,4
97,17,2
144,17,2
159,0,5
118,0,2
105,0,3
138,0,5
150,0,4
94,0,2
121,0,3
144,0,2
12,0,2
81,0,5
26,0,5
140,0,4
112,0,3
127,0,4
44,0,3
28,0,2
16,0,3
145,0,4
168,0,2
38,0,4
17,0,4
70,18,1
140,18,2
4,18,3
1,18,3
98,18,1
152,18,4
145,18,4
63,18,3
94,18,3
53,18,3
28,18,1
141,18,3
12,18,3
18,18,3
36,18,4
17,18,4
132,18,4
104,18,3
167,18,4
7,18,3
26,18,4
97,18,3
21,18,4
16,18,2
138,18,4
17,19,3
139,19,1
50,19,1
11,19,3
12,19,4
150,19,2
159,19,4
81,19,5
36,19,4
53,19,3
169,19,1
21,19,4
146,19,1
116,19,3
94,19,3
137,19,2
127,19,2
4,19,4
143,19,1
37,19,5
121,19,1
1,1,2
135,1,4
21,1,1
76,1,3
7,1,2
109,1,1
94,1,4
17,1,3
29,1,4
82,1,1
150,1,3
81,1,4
60,1,3
4,1,4
138,1,5
26,1,5
158,1,4
28,1,3
144,1,3
127,1,4
112,1,3
21,20,3
12,20,4
44,20,3
121,20,3
7,20,1
115,20,3
120,20,3
100,20,2
109,20,1
26,20,4
143,20,2
107,20,3
81,20,4
158,20,3
168,20,4
56,20,3
116,20,5
144,20,3
138,20,4
94,20,3
105,20,4
150,20,2
169,20,1
140,20,3
4,20,3
132,20,2
36,20,2
28,20,3
171,20,3
8,2,3
4,2,3
172,2,2
21,2,3
111,2,3
76,2,3
2,2,1
94,2,3
16,2,3
152,2,3
91,2,3
26,2,3
145,2,3
159,2,3
7,2,3
11,2,3
150,2,4
167,2,3
139,2,2
81,2,3
49,2,1
53,2,3
158,2,3
127,2,4
64,2,1
166,21,4
56,21,2
82,21,2
129,21,1
132,21,2
130,21,1
140,21,5
7,21,1
138,21,4
81,21,4
33,21,1
53,21,2
94,21,4
114,21,2
112,21,2
26,21,4
158,21,5
79,21,3
171,21,1
124,21,3
168,21,5
116,21,3
150,21,2
27,21,1
105,21,4
44,21,5
36,21,4
69,22,4
23,22,3
116,22,3
33,22,3
166,22,2
9,22,3
81,22,4
40,22,3
36,22,2
1,22,2
26,22,4
127,22,3
145,22,4
144,22,2
138,22,4
17,22,3
39,22,2
94,22,4
60,22,3
140,22,3
155,22,3
26,23,4
138,23,3
121,23,5
132,23,1
8,23,3
17,23,4
12,23,3
166,23,3
21,23,3
105,23,4
7,23,3
159,23,4
144,23,3
150,23,2
142,23,2
56,23,2
16,23,4
28,23,4
76,23,4
77,23,4
168,23,2
127,24,4
66,24,4
97,24,3
170,24,3
167,24,3
81,24,4
16,24,4
26,24,4
140,24,3
6,24,4
121,24,4
144,24,3
76,24,3
4,24,4
44,24,3
7,24,3
36,24,4
116,24,3
159,24,4
17,24,4
150,24,3
140,25,1
137,25,2
81,25,5
8,25,2
150,25,1
23,25,3
158,25,1
37,25,4
28,25,5
121,25,2
88,25,2
115,25,2
38,25,2
19,25,2
72,25,2
16,25,3
97,25,2
63,25,3
142,25,4
114,25,4
12,25,3
7,25,2
1,26,3
98,26,3
148,26,1
26,26,5
4,26,4
116,26,4
105,26,4
12,26,3
168,26,1
33,26,5
82,26,3
137,26,3
53,26,2
17,26,4
28,26,3
150,26,3
7,26,4
159,26,3
138,26,5
158,26,2
81,26,3
44,26,1
55,26,3
16,26,5
121,26,4
137,27,4
33,27,4
168,27,3
26,27,5
12,27,4
47,27,3
121,27,4
80,27,3
150,27,4
81,27,5
76,27,3
134,27,4
37,27,4
66,27,4
21,27,3
151,27,4
7,27,5
16,27,5
124,27,4
60,27,4
166,27,4
10,27,3
138,27,5
111,27,4
28,27,5
8,28,4
4,28,3
43,28,3
132,28,5
167,28,3
54,28,4
166,28,4
63,28,3
127,28,3
126,28,4
16,28,2
34,28,4
138,28,4
36,28,3
145,28,4
30,28,4
7,28,3
47,28,3
17,28,3
40,28,4
135,28,4
112,28,4
81,28,3
152,28,5
69,28,3
76,29,3
88,29,1
91,29,1
46,29,2
119,29,2
168,29,4
110,29,2
144,29,1
33,29,4
17,29,3
36,29,2
141,29,3
26,29,4
167,29,4
7,29,2
53,29,3
94,29,3
166,29,1
138,29,4
140,29,4
21,29,2
152,29,3
150,29,3
29,29,4
27,30,2
105,30,4
4,30,3
111,30,3
7,30,3
85,30,4
12,30,2
120,30,3
53,30,3
127,30,5
171,30,5
22,30,3
115,30,3
17,30,2
168,30,3
36,30,4
116,30,4
44,30,4
16,30,2
26,30,4
146,30,2
76,30,2
63,30,2
94,30,4
35,30,1
107,31,4
39,31,5
128,31,5
53,31,4
17,31,5
138,31,5
112,31,5
21,31,4
162,31,5
132,31,5
65,31,5
116,31,5
105,31,5
26,31,5
167,31,5
129,31,5
30,31,5
150,31,5
144,32,2
166,32,4
8,32,4
167,32,2
76,32,3
28,32,3
150,32,3
37,32,2
159,32,3
105,32,2
6,32,4
91,32,1
29,32,3
158,32,4
7,32,2
140,32,4
36,32,3
112,32,3
32,32,2
143,32,2
15,32,3
138,32,4
30,3,3
140,3,4
76,3,5
132,3,4
159,3,3
150,3,5
69,3,4
53,3,3
152,3,5
21,3,3
8,3,4
138,3,4
16,3,1
129,3,4
110,3,4
167,3,3
127,3,3
26,3,5
81,3,2
28,3,4
26,33,5
109,33,5
16,33,4
7,33,5
56,33,3
115,33,3
167,33,5
159,33,3
105,33,3
8,33,5
81,33,5
91,33,5
118,33,3
142,33,4
12,33,2
82,33,5
21,33,5
141,33,5
17,33,4
28,33,5
53,33,5
36,33,5
116,34,4
17,34,3
28,34,3
55,34,3
56,34,4
81,34,4
91,34,3
105,34,3
132,34,4
145,34,4
43,34,2
94,34,4
168,34,4
167,34,3
138,34,4
12,34,2
146,34,3
127,34,5
144,34,4
140,34,5
7,35,4
138,35,5
39,35,4
17,35,5
140,35,4
158,35,5
144,35,3
47,35,5
63,35,4
36,35,3
53,35,4
28,35,4
69,35,4
12,35,5
124,35,4
166,35,4
145,35,4
4,35,4
76,35,4
26,35,5
104,35,4
81,35,4
21,35,4
142,35,4
7,36,2
121,36,3
28,36,2
159,36,5
81,36,4
94,36,2
56,36,2
158,36,2
9,36,4
8,36,3
140,36,4
17,36,5
105,36,3
12,36,4
167,36,4
150,36,2
33,36,3
6,36,3
53,36,4
44,36,2
77,36,3
54,37,3
17,37,4
132,37,4
105,37,3
140,37,4
116,37,2
81,37,3
100,37,3
60,37,3
69,37,3
167,37,1
127,37,3
152,37,3
107,37,3
79,37,3
76,37,4
16,37,3
9,37,2
56,37,2
44,37,3
26,37,3
21,38,2
129,38,4
168,38,2
121,38,3
28,38,4
81,38,4
77,38,2
138,38,4
69,38,2
76,38,2
97,38,2
167,38,4
29,38,2
11,38,2
105,38,4
159,38,4
53,38,4
132,38,3
130,38,3
7,38,2
17,38,3
8,38,5
1,38,2
118,38,3
94,38,3
